ledger_id,loan_id,due_date,paid_date,emi_due,emi_paid
TXN-14715,LNK-10447,2026-01-01,2026-01-05,2886.84,1939.97
TXN-85291,LNK-19021,2024-05-01,2024-05-03,1397.75,1373.61
TXN-90438,LNK-19021,06/01/2024,2024-06-08,1390.82,1374.69
TXN-56291,LNK-19021,2024-07-01,2024-07-13,1357.18,617.95
TXN-30745,LNK-80997,2022-09-01,2022-09-02,1895.15,1879.48
TXN-30957,LNK-80997,2022-10-01,2022-10-09,1902.78,1877.63
TXN-44364,LNK-80997,2022-11-01,,1949.59,0.00
TXN-96117,LNK-80997,2022-12-01,,1944.64,0.00
TXN-27410,LNK-69012,2024-06-01,2024-06-10,2755.77,2733.71
TXN-69578,LNK-69012,2024-07-01,2024-07-08,2756.84,2723.31
TXN-52955,LNK-69012,2024-08-01,2024-08-11,2865.59,2839.98
TXN-65927,LNK-69012,2024-09-01,2024-09-13,2795.04,2764.72
TXN-25183,LNK-82183,2020-10-01,2020-11-23,3355.78,3253.83
TXN-68965,LNK-82183,2020-11-01,2020-10-29,3218.37,3157.33
TXN-42171,LNK-37471,2019-10-01,2019-12-04,2091.43,1995.57
TXN-68538,LNK-37471,2019-11-01,2019-11-01,2141.12,2134.27
TXN-29821,LNK-37471,2019-12-01,2019-11-28,2152.94,2123.56
TXN-17126,LNK-89181,2026-04-01,2026-04-06,3139.92,1085.27
TXN-20337,LNK-89181,2026-05-01,2026-05-06,"$3,096.03",3089.30
TXN-72378,LNK-89181,2026-06-01,2026-07-30,3235.35,3167.63
TXN-12981,LNK-78656,2019-03-01,2019-02-27,3152.36,3134.62
TXN-18341,LNK-78656,2019-04-01,2019-04-12,3107.58,3079.10
TXN-24724,LNK-78656,2019-05-01,2019-07-15,3074.99,3040.63
TXN-68485,LNK-86686,2023-08-01,NULL,2187.69,0.00
TXN-52097,LNK-86686,2023-09-01,2023-09-27,2186.31,2133.21
TXN-93631,LNK-86686,2023-10-01,2023-10-12,2196.26,2171.38
TXN-53268,LNK-86686,2023-11-01,2023-11-11,2217.09,2208.13
TXN-53639,LNK-12042,2026-04-01,2026-04-17,940.40,465.97
TXN-61308,LNK-12042,2026-05-01,2026-05-11,932.78,919.24
TXN-69594,LNK-12042,2026-06-01,2026-06-23,930.27,899.19
TXN-70243,LNK-40226,2025-03-01,2025-03-08,1414.27,1386.35
TXN-48572,LNK-40226,2025-04-01,2025-03-29,1436.95,1435.70
TXN-72903,LNK-90364,2019-06-01,2019-06-01,2174.97,2161.82
TXN-42479,LNK-90364,2019-07-01,2019-07-12,2216.71,2191.48
TXN-58283,LNK-90364,2019-08-01,08/12/2019,2108.04,2066.74
TXN-24664,LNK-90364,2019-09-01,2019-09-04,2171.28,2148.84
TXN-15653,LNK-90364,2019-10-01,2019-10-07,2144.48,2117.68
TXN-64871,LNK-37842,2025-10-01,2025-10-12,6160.22,6069.10
TXN-69414,LNK-37842,2025-11-01,2025-11-05,6076.97,6069.97
TXN-49802,LNK-37842,2025-12-01,2025-12-08,6116.48,6063.93
TXN-48940,LNK-94468,2023-10-01,2023-10-06,1937.08,1920.24
TXN-44134,LNK-94468,2023-11-01,2023-11-02,1935.45,1910.74
TXN-89279,LNK-56108,2024-11-01,2024-11-06,4581.52,4516.98
TXN-89363,LNK-56108,12/01/2024,2024-12-19,4742.58,1607.68
TXN-76596,LNK-56108,2025-01-01,2025-01-10,4776.99,4723.69
TXN-83879,LNK-56108,2025-02-01,2025-02-01,4802.62,4780.11
TXN-15564,LNK-46056,2020-09-01,2020-09-03,2444.20,2416.83
TXN-74350,LNK-46056,2020-10-01,2020-10-11,2389.32,2345.15
TXN-26313,LNK-40210,08/01/2022,2022-08-09,978.87,967.14
TXN-62240,LNK-40210,2022-09-01,09/04/2022,1029.22,1014.78
TXN-25774,LNK-40210,2022-09-01,09/04/2022,1029.22,1014.78
TXN-73989,LNK-40210,2022-10-01,2022-10-04,984.02,970.48
TXN-92298,LNK-40210,2022-11-01,2022-11-28,997.21,952.87
TXN-74443,LNK-15150,2021-05-01,2021-04-30,969.00,958.02
TXN-78074,LNK-15150,2021-06-01,2021-05-31, 1008.02 ,995.14
TXN-77534,LNK-15150,2021-07-01,2021-06-30,994.27,993.05
TXN-16856,LNK-15150,2021-08-01,2021-09-27,973.54,972.50
TXN-40807,LNK-15150,2021-09-01,2021-09-12,989.22,981.44
TXN-12378,LNK-12221,2023-09-01,2023-10-10,1870.67,1310.58
TXN-31718,LNK-12221,2023-10-01,2023-09-30,1941.01,1921.30
TXN-47534,LNK-12221,2023-11-01,2023-11-12,1950.83,1085.77
TXN-85445,LNK-12221,2023-12-01,2023-12-08,1875.79,1866.16
TXN-27766,LNK-12221,01/01/2024,2024-01-07,1957.58,1949.71
TXN-38719,LNK-12221,2024-02-01,2024-02-01,1895.94,1894.91
TXN-98409,LNK-89188,2020-04-01,2020-04-12,2031.32,1054.09
TXN-98655,LNK-89188,2020-05-01,2020-05-01,2037.99,2007.80
TXN-10253,LNK-15996,2020-02-01,2020-02-08,1033.01,1031.38
TXN-11272,LNK-15996,2020-03-01,2020-03-03,996.77,978.70
TXN-83408,LNK-15996,2020-04-01,2020-05-27,999.09,989.66
TXN-38102,LNK-15996,05/01/2020,2020-05-06,997.44,983.32
TXN-39406,LNK-2220,2025-05-01,2025-04-29,1296.19,1295.91
TXN-49668,LNK-2220,2025-06-01,2025-06-23,1278.92,"$1,267.22"
TXN-25815,LNK-2220,2025-07-01,2025-08-05,1264.80,685.32
TXN-79919,LNK-2013,2020-10-01,2020-10-19,1984.34,1958.96
TXN-72890,LNK-2013,2020-11-01,2020-11-12,1981.70,1948.43
TXN-25782,LNK-2013,2020-12-01,,2010.43,0.00
TXN-51962,LNK-2013,2021-01-01,01/01/2021,1948.06,1937.84
TXN-51023,LNK-2013,2021-02-01,2021-02-09,1905.96,1870.24
TXN-99735,LNK-2013,2021-03-01,2021-03-04,1996.01,1970.52
TXN-12392,LNK-38453,2023-02-01,2023-01-31,3637.76,3590.09
TXN-35686,LNK-38453,2023-03-01,2023-03-07,3638.65,3596.36
TXN-90875,LNK-38453,2023-04-01,2023-04-11,3542.93,3485.92
TXN-91970,LNK-38453,2023-05-01,2023-05-23,3552.38,3467.18
TXN-35443,LNK-38453,06/01/2023,2023-06-21,3655.08,3513.81
TXN-17179,LNK-32552,2026-06-01,2026-05-30,3490.06,3461.59
TXN-40121,LNK-32552,2026-07-01,2026-07-03,3661.47,3615.84
TXN-76788,LNK-32499,2023-05-01,2023-05-25,588.59,179.56
TXN-11280,LNK-32499,2023-06-01,2023-06-12,591.55,584.96
TXN-34952,LNK-32499,2023-07-01,,597.63,0.00
TXN-58388,LNK-54476,2025-01-01,2025-02-05,872.33,830.33
TXN-45320,LNK-54476,2025-02-01,2025-03-29,895.76,879.36
TXN-36974,LNK-54476,2025-03-01,2025-03-03,863.95,850.08
TXN-23819,LNK-48242,2025-09-01,2025-10-15,2238.32,1337.37
TXN-42674,LNK-48242,2025-10-01,2025-10-03,2218.68,2184.41
TXN-67805,LNK-66481,2019-02-01,2019-02-01,1082.90,1077.56
TXN-38841,LNK-66481,2019-03-01,2019-04-09,1129.74,415.63
TXN-24330,LNK-66481,2019-04-01,,1089.63,0.00
TXN-29792,LNK-66481,2019-05-01,,1128.43,0.00
TXN-84867,LNK-66481,2019-06-01,2019-06-03,1146.07,1142.96
TXN-58384,LNK-66481,2019-07-01,2019-07-01,1132.95,1111.28
TXN-13779,LNK-14399,2021-08-01,2021-08-08,1944.34,1941.46
TXN-45463,LNK-14399,2021-09-01,2021-10-09,1887.13,1215.11
TXN-82198,LNK-14399,10/01/2021,2021-10-01,1939.00,1927.79
TXN-77483,LNK-14399,2021-11-01,2021-11-01,1941.76,1914.63
TXN-92175,LNK-14399,2021-12-01,2022-01-05,1882.84,840.10
TXN-81494,LNK-14399,2022-01-01,2021-12-31,1888.79,1869.28
TXN-24198,LNK-91663,2021-01-01,03/16/2021,3550.42,3458.27
TXN-90798,LNK-91663,2021-02-01,2021-02-27,3623.47,3467.45
TXN-80925,LNK-91663,2021-03-01,2021-03-12,3625.05,3581.48
TXN-75357,LNK-91663,2021-04-01,03/29/2021,3543.31,3475.80
TXN-57838,LNK-53205,2021-05-01,2021-05-11,570.03,562.34
TXN-84075,LNK-53205,2021-06-01,2021-05-31,569.66,562.23
TXN-84198,LNK-53205,2021-07-01,2021-07-11,582.20,573.41
TXN-70616,LNK-53205,2021-08-01,2021-08-11,580.05,573.59
TXN-39920,LNK-53205,2021-09-01,2021-08-29,584.23,575.78
TXN-28104,LNK-29551,11/01/2021,2022-01-11,813.67,809.23
TXN-33254,LNK-29551,2021-12-01,2021-11-30,826.30,818.94
TXN-94167,LNK-29551,2022-01-01,2022-01-02,825.49,819.55
TXN-86455,LNK-29551,2022-02-01,2022-02-04,831.83,820.49
TXN-27455,LNK-86498,2021-02-01,,2891.29,0.00
TXN-73042,LNK-86498,2021-03-01,2021-03-12,2749.30,2708.60
TXN-78836,LNK-86498,2021-04-01,04/22/2021,2820.74,2733.79
TXN-15111,LNK-86498,2021-05-01,2021-06-03,2805.22,1217.53
TXN-91518,LNK-86498,2021-06-01,2021-06-11,2888.49,2869.19
TXN-87389,LNK-86498,2021-07-01,2021-08-21,2735.28,2676.63
TXN-28776,LNK-27111,2023-01-01,,3089.23,0.00
TXN-78411,LNK-27111,2023-02-01,02/06/2023,3073.71,"$3,036.91"
TXN-40839,LNK-27111,2023-03-01,2023-03-02,3246.55,3205.77
TXN-96876,LNK-42180,11/01/2024,2024-12-14,1212.86,1190.89
TXN-85372,LNK-42180,2024-12-01,2025-01-13,1216.28,"$1,214.99"
TXN-80713,LNK-42180,2025-01-01,2025-01-05,1240.32,1228.08
TXN-61918,LNK-42180,2025-02-01,2025-02-08,1284.22,334.86
TXN-37612,LNK-42180,2025-03-01,2025-03-07,1257.82,1233.48
TXN-85753,LNK-42180,2025-04-01,2025-04-05,1280.60,1276.44
TXN-22339,LNK-2658,2025-11-01,2025-11-05,3787.32,3716.45
TXN-92454,LNK-2658,2025-12-01,2025-12-03,3646.85,3597.02
TXN-15110,LNK-2658,2026-01-01,2025-12-29,3703.18,3667.06
TXN-64991,LNK-2658,2026-02-01,2026-01-30,3786.43,3745.09
TXN-33398,LNK-86929,2020-10-01,,2289.69,0.00
TXN-14093,LNK-86929,2020-11-01,2020-11-11,2183.70,2179.07
TXN-46232,LNK-86929,2020-12-01,2020-11-30,2241.18,2200.38
TXN-66212,LNK-86929,2021-01-01,2021-02-22,2270.20,2162.72
TXN-70290,LNK-19320,2023-01-01,01/16/2023,5787.59,1944.54
TXN-83635,LNK-19320,2023-02-01,2023-02-13,5809.41,5780.93
TXN-64361,LNK-19320,2023-03-01,03/06/2023,5840.49,5810.86
TXN-35758,LNK-19320,2023-04-01,2023-04-03,5635.22,5581.57
TXN-15283,LNK-19320,2023-05-01,2023-05-02,5665.05,5601.51
TXN-39173,LNK-19320,2023-06-01,2023-06-01,5777.39,2534.63
TXN-81151,LNK-41213,2023-10-01,2023-10-11,6633.54,6563.31
TXN-18334,LNK-41213,2023-11-01,2023-11-20,6669.36,2016.04
TXN-60791,LNK-41213,2023-12-01,2024-02-13,6858.39,6857.79
TXN-85864,LNK-41213,2024-01-01,02/10/2024,6644.47,6480.52
TXN-18834,LNK-41213,2024-02-01,2024-02-13,6477.52,6414.19
TXN-84898,LNK-84238,2020-11-01,2020-12-04,1985.42,888.88
TXN-43742,LNK-84238,2020-12-01,2020-12-07,2019.25,1983.78
TXN-81477,LNK-84238,2021-01-01,01/01/2021,2039.40,2024.11
TXN-61501,LNK-84238,2021-02-01,2021-02-03,2023.23,1999.13
TXN-72872,LNK-84238,2021-03-01,2021-04-04,2012.00,1501.81
TXN-15120,LNK-84238,2021-04-01,2021-04-09,1982.41,1955.94
TXN-71301,LNK-8292,2025-07-01,2025-07-09,3465.91,3438.64
TXN-95070,LNK-8292,2025-08-01,2025-08-04,3384.61,3383.85
TXN-59784,LNK-8292,2025-09-01,2025-09-09,3402.70,3350.22
TXN-90258,LNK-8292,2025-10-01,10/05/2025,3302.84,3243.78
TXN-80490,LNK-27100,2026-03-01,2026-03-08,3617.54,3593.28
TXN-63340,LNK-27100,2026-04-01,2026-04-09,3559.18,3506.72
TXN-43606,LNK-27100,2026-05-01,2026-04-29,3451.07,3411.40
TXN-45725,LNK-27100,2026-06-01,2026-06-07,3430.03,3373.33
TXN-45924,LNK-87259,2022-06-01,2022-07-25,3569.33,3474.08
TXN-86887,LNK-87259,2022-07-01,2022-07-13,3529.69,3466.24
TXN-18422,LNK-50343,02/01/2024,2024-02-09,3202.91,"$1,281.51"
TXN-25728,LNK-50343,2024-03-01,2024-03-12,3233.35,3213.92
TXN-81527,LNK-50343,2024-04-01,2024-04-05,3176.46,3154.52
TXN-56014,LNK-50343,2024-05-01,,3226.67,0.00
TXN-20729,LNK-50343,2024-06-01,,3121.83,0.00
TXN-15541,LNK-18224,2020-04-01,2020-03-30,2021.45,2020.97
TXN-23866,LNK-18224,2020-05-01,2020-06-04,1977.21,1329.91
TXN-54964,LNK-18224,2020-06-01,2020-06-11,2017.46,1978.58
TXN-44435,LNK-18224,2020-07-01,2020-07-07,1942.48,1912.90
TXN-97674,LNK-74946,2022-06-01,2022-06-10,1938.19,1902.63
TXN-31820,LNK-74946,2022-07-01,2022-07-13,1995.83,1979.95
TXN-67717,LNK-74946,2022-08-01,2022-07-29,2006.58,2002.57
TXN-32975,LNK-74946,2022-09-01,2022-09-05,1941.05,1923.30
TXN-52326,LNK-74946,2022-10-01,2022-10-13,1941.97,1903.77
TXN-53809,LNK-65260,2023-10-01,2023-10-04,4205.35,4190.26
TXN-70211,LNK-65260,2023-11-01,2023-10-31,4279.89,4203.89
TXN-39957,LNK-65260,2023-12-01,11/29/2023,4124.27,4077.37
TXN-11931,LNK-65260,2024-01-01,2024-01-03,4097.33,4091.50
TXN-23431,LNK-65260,2024-02-01,2024-02-12,4270.18,4261.45
TXN-76073,LNK-65260,2024-03-01,,"$4,155.48",0.00
TXN-16090,LNK-93778,2024-11-01,2024-12-07,896.66,891.19
TXN-78868,LNK-93778,2024-12-01,,912.67,0.00
TXN-74792,LNK-93778,2025-01-01,2024-12-30,869.78,861.66
TXN-27769,LNK-93778,2025-02-01,,917.22,0.00
TXN-54231,LNK-93778,2025-03-01,2025-04-11,$873.14,870.51
TXN-75950,LNK-63701,2025-02-01,,2693.62,0.00
TXN-49508,LNK-63701,2025-03-01,2025-03-10,2683.16,2674.19
TXN-32992,LNK-63701,2025-04-01,2025-05-09,2755.06,744.05
TXN-39393,LNK-63701,2025-05-01,2025-05-05,2672.05, 2626.61 
TXN-12162,LNK-63701,2025-06-01,2025-07-12,2730.47,2624.44
TXN-27199,LNK-66278,2019-04-01,2019-03-30,1825.58,1812.24
TXN-31150,LNK-66278,2019-05-01,2019-05-13,1816.30,1801.47
TXN-93971,LNK-66278,2019-06-01,2019-06-09,1819.43,1813.88
TXN-72310,LNK-66278,2019-07-01,2019-06-30,1802.61,1801.12
TXN-33553,LNK-50710,2023-03-01,2023-03-02,5086.18,4987.10
TXN-73543,LNK-50710,2023-04-01,,5139.97,0.00
TXN-58802,LNK-50710,2023-05-01,2023-05-22,5179.62,2765.53
TXN-30739,LNK-50710,2023-06-01,2023-06-01,4937.63,4930.09
TXN-25025,LNK-50710,2023-07-01,2023-07-13,5045.85,2998.80
TXN-55068,LNK-50710,2023-08-01,2023-08-08,5033.77,4978.81
TXN-32024,LNK-63350,2019-10-01,2019-10-11,2087.61,2084.06
TXN-73852,LNK-63350,2019-11-01,2019-11-08,2102.52,2091.03
TXN-97396,LNK-63350,2019-12-01,2020-01-18,2114.04,2095.07
TXN-29292,LNK-63350,2020-01-01,2020-01-31,2128.20,1219.38
TXN-41638,LNK-63350,2020-02-01,2020-03-23,2102.85,2070.50
TXN-19049,LNK-19327,2025-06-01,2025-06-08,1173.89,1159.23
TXN-25802,LNK-19327,2025-07-01,2025-08-25,1175.45,1140.16
TXN-44918,LNK-19327,2025-08-01,2025-08-06,1165.85,1158.13
TXN-39046,LNK-19327,2025-09-01,2025-08-29,1172.35,1170.43
TXN-47641,LNK-19327,2025-10-01,10/12/2025,1151.36,1128.65
TXN-18885,LNK-26513,2026-06-01,2026-07-02,1272.96,941.02
TXN-60606,LNK-26513,2026-07-01,2026-06-30,"$1,270.42","$1,247.63"
TXN-60293,LNK-5433,2020-08-01,2020-07-31,1273.69,"$1,254.04"
TXN-40652,LNK-5433,2020-09-01,2020-09-04,1291.59,1281.54
TXN-81059,LNK-5433,2020-10-01,2020-10-11,1258.59,1234.14
TXN-30799,LNK-87363,2026-02-01,2026-02-09,1903.41,1896.66
TXN-64781,LNK-87363,2026-03-01,2026-03-05,1928.09,1902.06
TXN-70556,LNK-87363,04/01/2026,2026-04-12,"$1,909.36",1871.70
TXN-67557,LNK-87363,2026-05-01,2026-05-10,1928.49,1903.71
TXN-57892,LNK-87363,2026-06-01,2026-06-08,1990.32,1976.44
TXN-86380,LNK-23241,2026-01-01,2025-12-29,2070.42,2059.28
TXN-67563,LNK-23241,2026-02-01,2026-02-02,2024.77,2010.78
TXN-27282,LNK-23241,2026-03-01,2026-04-11,2017.08,841.11
TXN-70964,LNK-23241,2026-04-01,2026-05-12,1991.48,1183.94
TXN-67770,LNK-81254,2023-08-01,2023-08-05,2360.50,2342.01
TXN-71100,LNK-81254,2023-09-01,,2433.53,0.00
TXN-24365,LNK-81254,2023-10-01,2023-10-08,2352.94,1764.37
TXN-95654,LNK-81254,2023-11-01,2023-11-08,2464.67,"$2,427.40"
TXN-84951,LNK-81254,2023-12-01,,2451.13,0.00
TXN-76706,LNK-97180,2026-01-01,2026-01-11,2691.40,2653.06
TXN-46059,LNK-97180,2026-02-01,2026-02-13,2698.11,2644.80
TXN-63397,LNK-24283,2023-06-01,2023-06-04,3271.23,3240.70
TXN-13482,LNK-24283,2023-07-01,2023-07-06,3270.98,3207.54
TXN-56207,LNK-24283,2023-08-01,2023-08-08,3128.59,3122.53
TXN-34732,LNK-24283,2023-09-01,2023-09-14,3198.61,2379.39
TXN-49479,LNK-85259,2022-01-01,2022-01-03,725.66,717.54
TXN-61651,LNK-85259,2022-02-01,2022-02-12,732.33,723.20
TXN-53432,LNK-85259,2022-03-01,2022-02-28,745.36,731.13
TXN-93678,LNK-91873,2021-07-01,2021-07-07,1084.62,1072.41
TXN-67719,LNK-91873,08/01/2021,2021-08-05,1130.64,1112.63
TXN-47543,LNK-91873,2021-09-01,2021-09-04,1118.25,1101.81
TXN-17985,LNK-91873,2021-10-01,2021-10-10,1110.08,1105.35
TXN-90446,LNK-5847,2024-12-01,2024-12-07,586.03,584.79
TXN-59936,LNK-5847,2025-01-01,2025-01-01,609.24,607.06
TXN-80547,LNK-5847,2025-02-01,2025-02-09,589.91,584.34
TXN-40443,LNK-5847,2025-03-01,2025-03-27,597.13,429.65
TXN-44021,LNK-5847,2025-04-01,2025-04-12,599.53,591.16
TXN-94768,LNK-8923,2023-09-01,2023-09-12,2247.30,2239.02
TXN-79988,LNK-8923,2023-10-01,2023-12-02,2364.34,2256.16
TXN-67232,LNK-73512,2021-07-01,2021-07-04,1467.73,"$1,438.41"
TXN-92012,LNK-73512,2021-08-01,2021-08-02,1415.25,1411.22
TXN-88048,LNK-58342,2021-07-01,2021-07-03,1102.30,1091.94
TXN-76055,LNK-58342,08/01/2021,2021-08-07,1095.44,1091.01
TXN-74191,LNK-58342,2021-09-01,2021-10-15, 1117.41 ,561.29
TXN-22300,LNK-58342,2021-10-01,2021-09-29,1145.98,1139.51
TXN-65980,LNK-58342,2021-11-01,2021-11-07,1083.40,1077.33
TXN-48048,LNK-50391,2026-06-01,2026-06-27,2469.66,2445.72
TXN-62500,LNK-50391,2026-07-01,,2385.25,0.00
TXN-30747,LNK-2581,2022-09-01,08/31/2022,2034.56,2016.48
TXN-90510,LNK-2581,2022-10-01,2022-10-13,1948.09,1939.53
TXN-26492,LNK-2581,2022-11-01,2022-11-02,1949.11,1936.84
TXN-84044,LNK-11828,2020-12-01,2020-12-10,1851.63,1830.24
TXN-22236,LNK-11828,2021-01-01,2021-01-06,1866.84,1858.66
TXN-75208,LNK-11828,2021-02-01,2021-02-05,1867.58,1833.48
TXN-72952,LNK-74638,2023-02-01,2023-01-29,990.06,978.34
TXN-35301,LNK-74638,2023-03-01,,988.73,0.00
TXN-61064,LNK-74638,2023-04-01,2023-04-03,1011.59,1009.08
TXN-12548,LNK-50174,2019-10-01,2019-11-13,4441.41,1917.26
TXN-52681,LNK-50174,2019-11-01,2019-11-09,4537.32,2274.74
TXN-41645,LNK-50174,2019-12-01,,4515.24,0.00
TXN-88254,LNK-50174,2020-01-01,2020-03-13,4454.62,4449.65
TXN-10265,LNK-63390,2026-04-01,,680.94,0.00
TXN-81266,LNK-63390,2026-05-01,05/03/2026,715.54,705.32
TXN-18437,LNK-63390,2026-06-01,2026-06-23,$709.28,191.88
TXN-21192,LNK-63390,2026-07-01,NULL,701.56,0.00
TXN-11684,LNK-29444,2024-01-01,2024-01-29,4673.86,3063.11
TXN-13058,LNK-29444,2024-02-01,2024-02-10,4764.95,4756.44
TXN-14188,LNK-29444,2024-03-01,2024-03-03,4821.20,4765.84
TXN-73194,LNK-29444,2024-04-01,04/06/2024,4793.38,4705.84
TXN-71720,LNK-49971,2021-01-01,2021-01-12,3445.95,2469.01
TXN-80834,LNK-49971,2021-02-01,2021-02-02,3416.52,3352.82
TXN-40992,LNK-49971,2021-03-01,2021-03-21,3357.19,3225.60
TXN-25324,LNK-49971,2021-04-01,2021-04-14,3431.13,1123.65
TXN-77949,LNK-49971,2021-05-01,2021-06-30,3356.91,3263.63
TXN-30509,LNK-49971,2021-06-01,,3459.29,0.00
TXN-63558,LNK-73264,2026-04-01,NULL,901.34,0.00
TXN-36654,LNK-73264,2026-05-01,2026-05-11,935.40,928.87
TXN-72468,LNK-73264,2026-06-01,,919.43,0.00
TXN-93803,LNK-73264,2026-07-01,2026-07-27,929.18,431.74
TXN-42786,LNK-90181,2025-01-01,2025-01-07,905.38,899.02
TXN-19266,LNK-90181,2025-02-01,02/12/2025,862.91,846.30
TXN-86917,LNK-90181,2025-03-01,2025-03-09,882.09,876.35
TXN-80778,LNK-90181,2025-04-01,2025-06-13,888.59,855.12
TXN-73526,LNK-90181,2025-05-01,2025-06-17,$865.45, 835.86 
TXN-98979,LNK-33044,2025-10-01,2025-09-28,2138.94,2111.01
TXN-16247,LNK-33044,2025-11-01,,2090.11,0.00
TXN-37233,LNK-1350,2025-08-01,2025-08-02,2535.47,2502.68
TXN-34041,LNK-1350,2025-09-01,,2504.61,0.00
TXN-34375,LNK-59991,2024-06-01,06/10/2024,6813.75,6773.62
TXN-51643,LNK-59991,2024-07-01,2024-08-06,6579.79,6258.73
TXN-17412,LNK-59991,2024-08-01,2024-09-21,6638.08,6394.71
TXN-77529,LNK-59991,2024-09-01,2024-09-02,6559.44,6511.40
TXN-21594,LNK-59991,2024-10-01,,6723.59,0.00
TXN-91853,LNK-59991,2024-11-01,2024-11-20,6603.36,6299.39
TXN-36065,LNK-52374,2019-07-01,,2849.29,0.00
TXN-40262,LNK-52374,2019-08-01,2019-08-24,2791.65, 1899.52 
TXN-91918,LNK-52374,2019-09-01,2019-10-13,2866.60,2854.73
TXN-98349,LNK-52374,2019-10-01,2019-10-03,2859.85,2822.15
TXN-29672,LNK-17631,2023-02-01,2023-03-23,2651.18,2521.70
TXN-31089,LNK-17631,2023-03-01,2023-02-26,2534.51,2492.44
TXN-72225,LNK-17631,2023-04-01,2023-06-02,2573.42,2567.83
TXN-43842,LNK-33662,2021-05-01,2021-05-08,2790.07,2759.72
TXN-94995,LNK-33662,06/01/2021,2021-07-11,2732.31,1440.69
TXN-48154,LNK-33662,07/01/2021,2021-07-04,2772.69,2759.30
TXN-58385,LNK-33662,2021-08-01,2021-08-12,2689.32,2656.76
TXN-44745,LNK-96342,2023-01-01,02/23/2023,1799.40,1749.63
TXN-96482,LNK-96342,2023-02-01,2023-01-30,1837.90,1807.15
TXN-55877,LNK-36537,2020-08-01,2020-08-09,966.58,951.96
TXN-47171,LNK-36537,2020-09-01,2020-09-20,972.06,950.19
TXN-47119,LNK-36537,2020-10-01,2020-10-23,963.90,635.85
TXN-73204,LNK-36537,2020-11-01,2020-11-01,967.29,960.67
TXN-31011,LNK-36537,2020-12-01,12/10/2020,924.83,916.63
TXN-68155,LNK-36537,2021-01-01,2021-01-09,925.19,913.07
TXN-77986,LNK-37048,2021-02-01,2021-04-13,6583.53,6446.64
TXN-74787,LNK-37048,2021-03-01,2021-03-12,6904.05,"$6,798.56"
TXN-88604,LNK-37048,2021-04-01,2021-03-29,6747.21,6647.34
TXN-32897,LNK-37048,05/01/2021,2021-05-03,6811.08,6774.41
TXN-48032,LNK-99278,2020-02-01,2020-03-14,2878.88,2736.96
TXN-47052,LNK-99278,2020-03-01,2020-03-09,2748.89,2717.84
TXN-67406,LNK-99278,2020-04-01,2020-04-01,2890.20,2888.72
TXN-98707,LNK-16328,2021-05-01,,3886.15,0.00
TXN-99920,LNK-16328,2021-06-01,2021-06-08,4002.14,3958.62
TXN-70255,LNK-36358,2024-08-01,2024-08-05,5584.55,5565.95
TXN-19938,LNK-36358,2024-09-01,2024-09-17,5541.69,1438.89
TXN-69716,LNK-36358,2024-10-01,2024-10-10,5634.32,5587.28
TXN-50869,LNK-36358,2024-11-01,2024-11-11,5502.02,5401.56
TXN-13110,LNK-36358,2024-12-01,2024-12-01,5479.92,5403.16
TXN-63482,LNK-36358,2025-01-01,2025-01-12,5425.68,5388.37
TXN-61371,LNK-53581,2021-03-01,2021-02-26,6253.11,6162.26
TXN-83145,LNK-53581,2021-04-01,2021-03-31,6335.04,6232.40
TXN-60788,LNK-74563,2020-08-01,2020-08-04,1809.27,1775.72
TXN-68897,LNK-74563,2020-09-01,2020-09-01,1716.39,1716.05
TXN-84508,LNK-74563,2020-10-01,2020-11-27,1740.05,1732.44
TXN-85740,LNK-74563,2020-11-01,2020-11-13,1781.59,1762.96
TXN-44190,LNK-74563,2020-12-01,2020-12-10,1732.71,1731.93
TXN-26471,LNK-14579,2020-09-01,2020-09-10,1378.15,1377.38
TXN-10752,LNK-14579,2020-10-01,10/06/2020,1331.91,1314.85
TXN-99264,LNK-50192,2021-10-01,2021-09-28,746.81,739.37
TXN-59272,LNK-50192,2021-11-01,,746.13,0.00
TXN-25808,LNK-50192,2021-12-01,2021-12-09,741.60,741.30
TXN-38665,LNK-50192,2022-01-01,2022-01-04,738.67,736.46
TXN-71916,LNK-50192,2022-02-01,2022-02-07,749.38,$742.69
TXN-66239,LNK-84560,2024-03-01,2024-03-03,1288.21,1275.26
TXN-89859,LNK-84560,2024-04-01,2024-04-06,1287.92,1280.59
TXN-79714,LNK-85972,2022-10-01,2022-09-30,1537.40,1529.45
TXN-35044,LNK-85972,2022-11-01,2022-11-02,1519.05,1513.40
TXN-69328,LNK-85972,2022-12-01,2023-01-16,1464.40, 1450.90 
TXN-59261,LNK-85972,2023-01-01,2023-01-08,1476.71,1456.21
TXN-21193,LNK-44713,2023-09-01,2023-09-23,1584.11,1530.19
TXN-83505,LNK-44713,2023-10-01,2023-11-16,1572.32,1517.03
TXN-27158,LNK-44713,2023-11-01,2023-11-29,1567.94,1515.95
TXN-51569,LNK-44713,2023-12-01,2023-12-13,1617.82,1608.73
TXN-89308,LNK-44713,2024-01-01,2024-01-01,1603.06,1602.73
TXN-36778,LNK-65303,2021-01-01,,"$2,333.50",0.00
TXN-13895,LNK-65303,2021-02-01,2021-02-07,2288.56,2254.64
TXN-81382,LNK-65303,2021-03-01,2021-03-12,2212.80,1339.42
